season,weekday,weathersit,temp,atemp,hum,windspeed,cnt,time_of_day
Summer,5,Clear,32.42,36.998,0.47,16.9979,179,Morning
Summer,5,Clear,34.3,40.001,0.42,19.0012,106,Morning
Summer,5,Clear,35.24,42.0008,0.4,19.9995,161,Morning
Summer,5,Clear,37.12,40.9976,0.31,19.0012,135,Morning
Summer,5,Clear,36.18,38.9978,0.31,0,156,Evening
Summer,5,Clear,37.12,40.9976,0.3,15.0013,148,Evening
Summer,5,Clear,37.12,40.9976,0.3,16.9979,169,Evening
Summer,5,Clear,37.12,40.9976,0.3,26.0027,233,Evening
Summer,5,Clear,37.12,40.9976,0.3,19.9995,421,Evening
Summer,5,Clear,35.24,40.9976,0.37,22.0028,362,Evening
Summer,5,Clear,34.3,40.001,0.42,15.0013,241,Evening
Summer,5,Clear,32.42,36.0014,0.41,22.0028,206,Night
Summer,5,Clear,30.54,34.0016,0.46,11.0014,163,Night
Summer,5,Clear,29.6,32.9984,0.49,15.0013,174,Night
Summer,5,Clear,28.66,30.9986,0.52,7.0015,116,Night
Summer,6,Clear,27.72,30.002,0.55,12.998,133,Night
Summer,6,Clear,27.72,30.002,0.55,6.0032,90,Night
Summer,6,Clear,27.72,30.002,0.55,7.0015,42,Night
Summer,6,Clear,26.78,28.9988,0.62,11.0014,43,Night
Summer,6,Clear,25.84,28.9988,0.66,11.0014,10,Night
Summer,6,Clear,25.84,28.9988,0.7,19.0012,13,Morning
Summer,6,Clear,25.84,28.9988,0.7,19.9995,24,Morning
Summer,6,Clear,27.72,32.0018,0.66,12.998,42,Morning
Summer,6,Clear,28.66,32.9984,0.59,15.0013,114,Morning
Summer,6,Clear,30.54,34.0016,0.46,19.9995,174,Morning
Summer,6,Clear,30.54,32.9984,0.41,19.9995,261,Morning
Summer,6,Clear,31.48,32.9984,0.36,12.998,317,Morning
Summer,6,Clear,31.48,32.0018,0.32,11.0014,341,Morning
Summer,6,Clear,33.36,34.0016,0.29,0,308,Evening
Summer,6,Clear,34.3,36.0014,0.29,0,305,Evening
Summer,6,Clear,34.3,36.998,0.31,8.9981,302,Evening
Summer,6,Clear,34.3,36.0014,0.27,15.0013,302,Evening
Summer,6,Clear,34.3,36.0014,0.29,7.0015,302,Evening
Summer,6,Clear,33.36,34.0016,0.28,12.998,299,Evening
Summer,6,Clear,26.78,26.999,0.33,15.0013,256,Evening
Summer,6,Clear,30.54,32.9984,0.43,8.9981,206,Night
Summer,6,Clear,29.6,32.9984,0.49,11.0014,205,Night
Summer,6,Clear,28.66,30.9986,0.52,7.0015,209,Night
Summer,6,Clear,27.72,30.002,0.55,6.0032,177,Night
Summer,0,Clear,27.72,30.002,0.55,6.0032,113,Night
Summer,0,Clear,26.78,28.9988,0.62,6.0032,79,Night
Summer,0,Clear,26.78,30.002,0.66,6.0032,67,Night
Summer,0,Clear,26.78,30.002,0.66,0,50,Night
Summer,0,Clear,25.84,28.9988,0.7,0,13,Night
Summer,0,Clear,25.84,28.9988,0.69,0,8,Morning
Summer,0,Clear,26.78,30.002,0.7,0,13,Morning
Summer,0,Clear,26.78,28.9988,0.58,8.9981,45,Morning
Summer,0,Clear,27.72,30.002,0.55,15.0013,142,Morning
Summer,0,Clear,29.6,32.9984,0.49,0,183,Morning
Summer,0,Clear,31.48,32.9984,0.36,11.0014,254,Morning
Summer,0,Clear,32.42,32.9984,0.28,11.0014,275,Morning
Summer,0,Clear,34.3,34.9982,0.25,12.998,338,Morning
Summer,0,Clear,34.3,34.9982,0.24,8.9981,294,Evening
Summer,0,Clear,34.3,34.9982,0.24,11.0014,326,Evening
Summer,0,Clear,35.24,34.9982,0.18,19.9995,293,Evening
Summer,0,Clear,35.24,34.9982,0.17,19.0012,306,Evening
Summer,0,Clear,35.24,34.9982,0.16,11.0014,320,Evening
Summer,0,Clear,32.42,36.0014,0.41,19.0012,304,Evening
Summer,0,Clear,29.6,34.0016,0.55,22.0028,274,Evening
Summer,0,Clear,29.6,34.0016,0.55,22.0028,275,Night
Summer,0,Clear,28.66,32.9984,0.59,19.9995,164,Night
Summer,0,Clear,26.78,30.002,0.7,19.9995,96,Night
Summer,0,Clear,26.78,30.002,0.66,15.0013,70,Night
Summer,1,Clear,25.84,28.9988,0.7,15.0013,29,Night
Summer,1,Clear,25.84,30.002,0.74,12.998,17,Night
Summer,1,Clear,24.9,28.0022,0.74,7.0015,11,Night
Summer,1,Clear,24.9,28.0022,0.79,11.0014,4,Night
Summer,1,Clear,23.02,24.0026,0.83,8.9981,4,Night
Summer,1,Clear,23.02,24.0026,0.83,7.0015,26,Morning
Summer,1,Clear,23.02,24.0026,0.83,6.0032,100,Morning
Summer,1,Clear,26.78,28.9988,0.62,0,282,Morning
Summer,1,Clear,29.6,32.0018,0.43,12.998,382,Morning
Summer,1,Clear,30.54,32.9984,0.41,0,166,Morning
Summer,1,Clear,32.42,34.0016,0.36,11.0014,97,Morning
Summer,1,Clear,33.36,34.9982,0.32,11.0014,119,Morning
Summer,1,Clear,34.3,36.998,0.33,16.9979,168,Morning
Summer,1,Clear,34.3,36.998,0.31,19.9995,150,Evening
Summer,1,Clear,35.24,38.0012,0.29,12.998,123,Evening
Summer,1,Clear,34.3,36.0014,0.27,0,129,Evening
Summer,1,Clear,34.3,36.0014,0.27,0,231,Evening
Summer,1,Clear,27.72,28.9988,0.45,19.9995,514,Evening
Summer,1,Clear,28.66,30.002,0.43,12.998,543,Evening
Summer,1,Clear,26.78,28.0022,0.51,15.0013,413,Evening
Summer,1,Clear,25.84,28.9988,0.62,15.0013,305,Night
Summer,1,Clear,24.9,26.999,0.7,16.9979,220,Night
Summer,1,Clear,24.9,26.999,0.7,6.0032,137,Night
Summer,1,Clear,23.96,26.0024,0.74,12.998,96,Night
Summer,2,Clear,23.02,24.9992,0.74,0,29,Night
Summer,2,Clear,23.02,24.9992,0.74,7.0015,12,Night
Summer,2,Clear,23.96,26.0024,0.69,0,8,Night
Summer,2,Clear,23.02,24.9992,0.74,12.998,5,Night
Summer,2,Clear,23.02,24.9992,0.74,7.0015,10,Night
Summer,2,Clear,23.02,24.9992,0.74,8.9981,21,Morning
Summer,2,Clear,23.96,26.0024,0.69,7.0015,117,Morning
Summer,2,Clear,25.84,28.0022,0.61,19.0012,335,Morning
Summer,2,Clear,26.78,28.9988,0.58,19.0012,435,Morning
Summer,2,Clear,28.66,30.002,0.46,19.9995,213,Morning
Summer,2,Clear,30.54,32.0018,0.36,19.9995,140,Morning
Summer,2,Clear,31.48,32.0018,0.32,27.9993,128,Morning
Summer,2,Clear,32.42,32.9984,0.3,19.0012,157,Morning
Summer,2,Clear,32.42,32.9984,0.3,15.0013,203,Evening
Summer,2,Clear,34.3,34.9982,0.25,19.0012,159,Evening
Summer,2,Clear,34.3,34.9982,0.25,19.0012,168,Evening
Summer,2,Clear,34.3,34.9982,0.25,19.0012,274,Evening
Summer,2,Mist,34.3,36.0014,0.27,8.9981,556,Evening
Summer,2,Mist,32.42,34.0016,0.34,12.998,556,Evening
Summer,2,Mist,32.42,34.0016,0.36,15.0013,454,Evening
Summer,2,Mist,30.54,34.0016,0.46,16.9979,288,Night
Summer,2,Clear,29.6,32.9984,0.52,15.0013,254,Night
Summer,2,Mist,28.66,32.9984,0.59,11.0014,191,Night
Summer,2,Mist,29.6,32.9984,0.49,11.0014,132,Night
Summer,3,Mist,29.6,32.9984,0.49,11.0014,43,Night
Summer,3,Mist,28.66,30.9986,0.52,11.0014,16,Night
Summer,3,Mist,28.66,30.9986,0.49,11.0014,11,Night
Summer,3,Mist,27.72,30.002,0.55,6.0032,4,Night
Summer,3,Mist,27.72,30.002,0.52,11.0014,7,Night
Summer,3,Mist,27.72,30.002,0.55,6.0032,24,Morning
Summer,3,Light Rain,25.84,28.9988,0.66,32.9975,110,Morning
Summer,3,Mist,26.78,28.0022,0.51,15.0013,271,Morning
Summer,3,Mist,26.78,28.0022,0.51,11.0014,437,Morning
Summer,3,Mist,26.78,28.9988,0.55,12.998,195,Morning
Summer,3,Light Rain,26.78,28.9988,0.58,6.0032,68,Morning
Summer,3,Mist,26.78,28.9988,0.58,7.0015,122,Morning
Summer,3,Light Rain,27.72,30.002,0.55,8.9981,161,Morning
Summer,3,Mist,27.72,30.9986,0.58,15.0013,144,Evening
Summer,3,Mist,27.72,30.9986,0.58,15.0013,147,Evening
Summer,3,Mist,24.9,28.0022,0.79,8.9981,118,Evening
Summer,3,Light Rain,23.96,26.0024,0.79,0,150,Evening
Summer,3,Mist,24.9,28.0022,0.79,0,425,Evening
Summer,3,Light Rain,24.9,28.0022,0.84,0,492,Evening
Summer,3,Light Rain,24.9,28.0022,0.84,0,321,Evening
Summer,3,Light Rain,24.9,28.0022,0.84,7.0015,87,Night
Summer,3,Mist,23.96,26.0024,0.89,8.9981,88,Night
Summer,3,Light Rain,23.96,26.0024,0.89,7.0015,77,Night
Summer,3,Mist,23.96,26.0024,0.89,6.0032,56,Night
Summer,4,Mist,23.96,26.0024,0.89,6.0032,17,Night
Summer,4,Mist,23.02,22.9994,0.94,6.0032,17,Night
Summer,4,Mist,23.02,22.9994,0.94,6.0032,7,Night
Summer,4,Light Rain,23.02,22.9994,0.94,6.0032,3,Night
Summer,4,Mist,23.96,26.0024,0.89,0,7,Night
Summer,4,Mist,23.96,26.0024,0.89,0,20,Morning
Summer,4,Mist,23.96,26.0024,0.89,19.9995,97,Morning
Summer,4,Mist,23.96,26.0024,0.89,19.9995,282,Morning
Summer,4,Mist,24.9,26.999,0.82,23.9994,398,Morning
Summer,4,Clear,25.84,30.002,0.74,22.0028,187,Morning
Summer,4,Clear,25.84,28.0022,0.71,19.9995,113,Morning
Summer,4,Mist,26.78,30.002,0.66,15.0013,149,Morning
Summer,4,Mist,27.72,30.9986,0.62,15.0013,205,Morning
Summer,4,Clear,27.72,30.9986,0.58,0,205,Evening
Summer,4,Clear,29.6,34.0016,0.55,11.0014,167,Evening
Summer,4,Clear,29.6,34.0016,0.55,16.9979,165,Evening
Summer,4,Clear,27.72,30.9986,0.62,22.0028,290,Evening
Summer,4,Clear,27.72,30.9986,0.62,22.0028,555,Evening
Summer,4,Clear,24.9,28.0022,0.74,19.9995,523,Evening
Summer,4,Clear,24.9,28.0022,0.74,19.0012,366,Evening
Summer,4,Mist,24.9,28.0022,0.74,12.998,286,Night
Summer,4,Mist,24.9,28.0022,0.74,12.998,211,Night
Summer,4,Clear,23.96,26.0024,0.74,12.998,174,Night
Summer,4,Clear,23.02,24.9992,0.74,7.0015,132,Night
Summer,5,Clear,23.02,24.9992,0.74,7.0015,54,Night
Summer,5,Clear,22.08,22.9994,0.78,6.0032,19,Night
Summer,5,Clear,23.02,24.9992,0.69,0,19,Night
Summer,5,Clear,22.08,22.9994,0.78,6.0032,6,Night
Summer,5,Clear,22.08,22.9994,0.78,8.9981,7,Night
Summer,5,Clear,22.08,22.9994,0.78,6.0032,16,Morning
Summer,5,Clear,22.08,22.9994,0.78,8.9981,101,Morning
Summer,5,Clear,23.02,24.0026,0.78,8.9981,270,Morning
Summer,5,Clear,24.9,26.999,0.65,15.0013,454,Morning
Summer,5,Clear,25.84,28.0022,0.58,7.0015,226,Morning
Summer,5,Clear,26.78,28.9988,0.55,8.9981,163,Morning
Summer,5,Mist,27.72,30.002,0.52,16.9979,147,Morning
Summer,5,Clear,27.72,30.002,0.52,16.9979,216,Morning
Summer,5,Clear,28.66,30.9986,0.52,16.9979,204,Evening
Summer,5,Mist,28.66,30.9986,0.52,16.9979,245,Evening
Summer,5,Clear,27.72,30.002,0.55,16.9979,210,Evening
Summer,5,Clear,29.6,32.9984,0.49,16.9979,330,Evening
Summer,5,Clear,28.66,30.9986,0.49,19.9995,550,Evening
Summer,5,Clear,27.72,30.002,0.52,16.9979,466,Evening
Summer,5,Clear,26.78,28.9988,0.55,16.9979,372,Evening
Summer,5,Clear,25.84,28.0022,0.58,15.0013,291,Night
Summer,5,Clear,24.9,26.999,0.65,12.998,173,Night
Summer,5,Clear,24.9,26.999,0.65,15.0013,188,Night
Summer,5,Clear,23.96,26.0024,0.69,15.0013,139,Night
Summer,6,Clear,23.02,24.0026,0.78,12.998,133,Night
Summer,6,Clear,23.02,24.0026,0.78,11.0014,67,Night
Summer,6,Clear,23.02,24.0026,0.78,15.0013,53,Night
Summer,6,Mist,23.02,24.0026,0.78,11.0014,42,Night
Summer,6,Mist,23.02,24.0026,0.83,11.0014,10,Night
Summer,6,Clear,22.08,22.0028,0.89,6.0032,6,Morning
Summer,6,Clear,22.08,22.0028,0.89,7.0015,27,Morning
Summer,6,Clear,23.96,26.0024,0.83,11.0014,63,Morning
Summer,6,Clear,23.96,26.0024,0.83,11.0014,121,Morning
Summer,6,Clear,26.78,30.002,0.7,15.0013,215,Morning
Summer,6,Mist,26.78,30.002,0.7,19.0012,290,Morning
Summer,6,Clear,28.66,32.9984,0.62,15.0013,349,Morning
Summer,6,Clear,29.6,34.0016,0.55,15.0013,382,Morning
Summer,6,Mist,29.6,34.9982,0.59,22.0028,441,Evening
Summer,6,Clear,30.54,34.9982,0.52,16.9979,380,Evening
Summer,6,Mist,31.48,36.998,0.53,16.9979,362,Evening
Summer,6,Light Rain,26.78,30.9986,0.79,11.0014,343,Evening
Summer,6,Light Rain,26.78,30.9986,0.79,11.0014,149,Evening
Summer,6,Mist,25.84,30.002,0.79,30.0026,211,Evening
Summer,6,Light Rain,25.84,30.9986,0.84,16.9979,171,Evening
Summer,6,Light Rain,25.84,30.002,0.79,19.0012,137,Night
Summer,6,Mist,24.9,28.0022,0.84,22.0028,114,Night
Summer,6,Mist,24.9,28.0022,0.84,22.0028,120,Night
Summer,6,Light Rain,24.9,28.0022,0.84,19.0012,108,Night
Summer,0,Mist,24.9,28.0022,0.84,19.0012,80,Night
Summer,0,Mist,24.9,28.0022,0.84,16.9979,73,Night
Summer,0,Mist,24.9,28.0022,0.84,15.0013,66,Night
Summer,0,Mist,24.9,28.0022,0.84,8.9981,32,Night
Summer,0,Clear,24.9,28.0022,0.84,8.9981,6,Night
Summer,0,Clear,24.9,28.0022,0.89,12.998,5,Morning
Summer,0,Clear,24.9,28.0022,0.89,11.0014,13,Morning
Summer,0,Clear,24.9,28.0022,0.84,12.998,39,Morning
Summer,0,Clear,25.84,30.002,0.79,12.998,89,Morning
Summer,0,Clear,27.72,32.9984,0.75,7.0015,184,Morning
Summer,0,Clear,29.6,36.998,0.66,8.9981,266,Morning
Summer,0,Clear,30.54,38.9978,0.63,0,269,Morning
Summer,0,Clear,34.3,40.001,0.42,19.9995,370,Morning
Summer,0,Clear,34.3,40.001,0.42,19.9995,324,Evening
Summer,0,Clear,32.42,36.998,0.47,12.998,322,Evening
Summer,0,Light Rain,25.84,30.002,0.74,19.9995,326,Evening
Summer,0,Light Rain,25.84,30.002,0.74,19.9995,193,Evening
Summer,0,Light Rain,26.78,30.9986,0.74,43.0006,194,Evening
Summer,0,Clear,25.84,30.002,0.74,6.0032,229,Evening
Summer,0,Clear,25.84,30.002,0.79,11.0014,228,Evening
Summer,0,Clear,25.84,30.9986,0.84,8.9981,183,Night
Summer,0,Clear,25.84,30.9986,0.84,7.0015,136,Night
Summer,0,Clear,24.9,28.0022,0.89,12.998,103,Night
Summer,0,Clear,24.9,28.0022,0.79,7.0015,55,Night
Summer,1,Clear,24.9,28.0022,0.79,7.0015,30,Night
Summer,1,Clear,23.96,26.0024,0.83,8.9981,12,Night
Summer,1,Clear,23.02,22.9994,0.89,0,7,Night
Summer,1,Clear,23.02,22.9994,0.89,0,1,Night
Summer,1,Clear,23.02,22.9994,0.89,7.0015,10,Night
Summer,1,Clear,24.9,28.0022,0.79,6.0032,15,Morning
Summer,1,Clear,24.9,26.999,0.65,19.0012,95,Morning
Summer,1,Clear,25.84,28.9988,0.62,19.9995,267,Morning
Summer,1,Clear,26.78,28.9988,0.58,22.0028,349,Morning
Summer,1,Clear,27.72,30.002,0.55,26.0027,183,Morning
Summer,1,Clear,29.6,32.9984,0.52,26.0027,124,Morning
Summer,1,Clear,30.54,32.9984,0.48,23.9994,179,Morning
Summer,1,Clear,30.54,34.0016,0.46,16.9979,182,Morning
Summer,1,Clear,31.48,34.0016,0.44,19.9995,151,Evening
Summer,1,Clear,30.54,32.9984,0.43,19.9995,150,Evening
Summer,1,Clear,31.48,34.0016,0.41,19.9995,126,Evening
Summer,1,Clear,32.42,34.9982,0.39,19.0012,282,Evening
Summer,1,Clear,32.42,34.9982,0.39,11.0014,527,Evening
Summer,1,Clear,31.48,34.0016,0.41,8.9981,529,Evening
Summer,1,Clear,30.54,32.9984,0.43,7.0015,416,Evening
Summer,1,Clear,29.6,34.0016,0.55,0,286,Night
Summer,1,Clear,27.72,30.9986,0.58,6.0032,186,Night
Summer,1,Clear,27.72,30.9986,0.58,7.0015,147,Night
Summer,1,Clear,26.78,30.002,0.66,7.0015,72,Night
Summer,2,Clear,25.84,30.002,0.79,8.9981,35,Night
Summer,2,Clear,25.84,28.9988,0.66,0,14,Night
Summer,2,Clear,25.84,28.9988,0.7,0,12,Night
Summer,2,Clear,25.84,28.9988,0.62,0,3,Night
Summer,2,Clear,24.9,28.0022,0.74,0,7,Night
Summer,2,Clear,24.9,26.999,0.65,6.0032,30,Morning
Summer,2,Clear,25.84,28.0022,0.64,0,101,Morning
Summer,2,Clear,25.84,30.002,0.74,7.0015,343,Morning
Summer,2,Clear,26.78,30.002,0.66,0,392,Morning
Summer,2,Mist,28.66,32.9984,0.62,8.9981,175,Morning
Summer,2,Mist,29.6,34.9982,0.59,15.0013,144,Morning
Summer,2,Clear,29.6,34.9982,0.59,15.0013,149,Morning
Summer,2,Clear,30.54,36.0014,0.56,12.998,185,Morning
Summer,2,Clear,31.48,36.0014,0.49,11.0014,175,Evening
Summer,2,Clear,32.42,36.0014,0.44,19.0012,148,Evening
Summer,2,Clear,32.42,34.9982,0.39,19.0012,164,Evening
Summer,2,Clear,32.42,34.9982,0.39,19.9995,285,Evening
Summer,2,Clear,29.6,34.0016,0.55,11.0014,532,Evening
Summer,2,Clear,29.6,34.0016,0.55,12.998,585,Evening
Summer,2,Clear,29.6,32.9984,0.49,7.0015,371,Evening
Summer,2,Clear,29.6,32.0018,0.43,12.998,292,Night
Summer,2,Clear,28.66,30.002,0.46,16.9979,230,Night
Summer,2,Clear,28.66,30.002,0.46,19.9995,155,Night
Summer,2,Clear,27.72,28.9988,0.48,19.0012,75,Night
Summer,3,Clear,26.78,28.0022,0.51,15.0013,37,Night
Summer,3,Clear,25.84,28.0022,0.54,12.998,17,Night
Summer,3,Clear,25.84,28.0022,0.54,11.0014,11,Night
Summer,3,Clear,24.9,26.999,0.58,11.0014,4,Night
Summer,3,Clear,24.9,26.999,0.54,8.9981,5,Night
Summer,3,Clear,23.96,26.0024,0.61,6.0032,32,Morning
Summer,3,Clear,23.96,26.0024,0.61,0,119,Morning
Summer,3,Clear,24.9,26.999,0.58,6.0032,305,Morning
Summer,3,Clear,26.78,28.0022,0.51,12.998,399,Morning
Summer,3,Clear,27.72,28.9988,0.48,15.0013,180,Morning
Summer,3,Clear,29.6,32.0018,0.43,15.0013,113,Morning
Summer,3,Clear,29.6,30.9986,0.41,26.0027,149,Morning
Summer,3,Clear,30.54,32.0018,0.38,19.9995,240,Morning
Summer,3,Clear,30.54,32.0018,0.38,19.0012,191,Evening
Summer,3,Clear,31.48,32.0018,0.34,22.0028,178,Evening
Summer,3,Clear,32.42,32.9984,0.3,22.0028,194,Evening
Summer,3,Clear,32.42,32.9984,0.26,19.9995,282,Evening
Summer,3,Clear,31.48,30.9986,0.26,19.9995,584,Evening
Summer,3,Clear,30.54,30.9986,0.28,19.9995,559,Evening
Summer,3,Clear,29.6,30.002,0.26,16.9979,413,Evening
Summer,3,Clear,27.72,28.0022,0.31,8.9981,312,Night
Summer,3,Clear,27.72,28.0022,0.33,7.0015,209,Night
Summer,3,Clear,26.78,26.999,0.37,0,139,Night
Summer,3,Clear,26.78,26.999,0.37,6.0032,108,Night
Summer,4,Clear,24.9,26.0024,0.45,7.0015,46,Night
Summer,4,Clear,24.9,26.0024,0.45,8.9981,26,Night
Summer,4,Clear,23.02,24.9992,0.54,8.9981,11,Night
Summer,4,Clear,22.08,24.9992,0.57,8.9981,9,Night
Summer,4,Clear,22.08,24.9992,0.57,11.0014,5,Night
Summer,4,Clear,22.08,24.9992,0.61,12.998,25,Morning
Summer,4,Clear,21.14,24.0026,0.65,11.0014,106,Morning
Summer,4,Clear,23.02,24.9992,0.54,8.9981,307,Morning
Summer,4,Clear,24.9,26.0024,0.45,11.0014,390,Morning
Summer,4,Clear,25.84,26.999,0.39,15.0013,197,Morning
Summer,4,Clear,26.78,26.999,0.37,16.9979,132,Morning
Summer,4,Clear,27.72,28.0022,0.35,16.9979,187,Morning
Summer,4,Clear,28.66,28.9988,0.31,16.9979,214,Morning
Summer,4,Clear,27.72,28.0022,0.31,15.0013,217,Evening
Summer,4,Clear,29.6,30.002,0.29,0,142,Evening
Summer,4,Clear,29.6,30.002,0.29,19.9995,178,Evening
Summer,4,Clear,29.6,30.002,0.27,12.998,298,Evening
Summer,4,Clear,29.6,30.002,0.29,16.9979,582,Evening
Summer,4,Clear,28.66,28.9988,0.29,6.0032,571,Evening
Summer,4,Clear,26.78,26.999,0.35,12.998,371,Evening
Summer,4,Clear,25.84,26.999,0.37,8.9981,288,Night
Summer,4,Clear,24.9,26.999,0.48,6.0032,206,Night
Summer,4,Clear,24.9,26.999,0.48,0,157,Night
Summer,4,Clear,23.02,24.9992,0.5,11.0014,127,Night
Summer,5,Clear,22.08,24.9992,0.53,11.0014,65,Night
Summer,5,Clear,22.08,24.9992,0.53,8.9981,23,Night
Summer,5,Clear,21.14,24.9992,0.57,12.998,15,Night
Summer,5,Clear,21.14,24.9992,0.53,11.0014,9,Night
Summer,5,Clear,21.14,24.9992,0.53,8.9981,5,Night
Summer,5,Clear,20.2,24.9992,0.56,8.9981,26,Morning
Summer,5,Clear,21.14,24.9992,0.5,8.9981,76,Morning
Summer,5,Clear,22.08,24.9992,0.44,11.0014,264,Morning
Summer,5,Clear,23.96,26.0024,0.39,15.0013,426,Morning
Summer,5,Clear,25.84,26.999,0.34,8.9981,205,Morning
Summer,5,Clear,26.78,26.999,0.33,7.0015,130,Morning
Summer,5,Clear,27.72,28.0022,0.29,0,156,Morning
Summer,5,Clear,29.6,30.002,0.27,0,222,Morning
Summer,5,Clear,28.66,28.9988,0.29,6.0032,253,Evening
Summer,5,Clear,29.6,30.002,0.29,12.998,186,Evening
Summer,5,Clear,29.6,30.002,0.29,11.0014,249,Evening
Summer,5,Clear,30.54,30.9986,0.28,0,334,Evening
Summer,5,Clear,30.54,30.9986,0.26,0,516,Evening
Summer,5,Clear,27.72,28.9988,0.4,19.9995,465,Evening
Summer,5,Clear,26.78,28.0022,0.42,15.0013,385,Evening
Summer,5,Clear,25.84,26.999,0.42,15.0013,287,Night
Summer,5,Clear,24.9,26.999,0.48,8.9981,226,Night
Summer,5,Clear,23.96,26.0024,0.51,0,231,Night
Summer,5,Clear,23.96,26.0024,0.51,0,151,Night
Summer,6,Clear,23.96,26.0024,0.51,7.0015,84,Night
Summer,6,Mist,23.96,26.0024,0.57,6.0032,77,Night
Summer,6,Clear,23.96,26.0024,0.57,0,74,Night
Summer,6,Clear,23.02,24.9992,0.65,8.9981,27,Night
Summer,6,Mist,22.08,24.0026,0.73,8.9981,10,Night
Summer,6,Clear,22.08,24.0026,0.73,7.0015,18,Morning
Summer,6,Clear,22.08,24.0026,0.73,6.0032,22,Morning
Summer,6,Mist,23.02,24.9992,0.74,12.998,44,Morning
Summer,6,Mist,24.9,26.999,0.65,11.0014,118,Morning
Summer,6,Mist,24.9,28.0022,0.74,11.0014,208,Morning
Summer,6,Mist,25.84,30.002,0.74,15.0013,260,Morning
Summer,6,Mist,26.78,30.002,0.7,12.998,314,Morning
Summer,6,Mist,23.02,22.9994,0.89,11.0014,421,Morning
Summer,6,Mist,26.78,30.9986,0.74,22.0028,153,Evening
Summer,6,Clear,26.78,30.002,0.7,16.9979,259,Evening
Summer,6,Light Rain,23.96,26.0024,0.79,23.9994,358,Evening
Summer,6,Mist,24.9,28.0022,0.74,19.0012,281,Evening
Summer,6,Mist,25.84,30.002,0.74,16.9979,269,Evening
Summer,6,Clear,24.9,28.0022,0.74,15.0013,292,Evening
Summer,6,Mist,23.96,26.0024,0.79,19.0012,237,Evening
Summer,6,Mist,23.96,26.0024,0.83,15.0013,183,Night
Summer,6,Mist,23.96,26.0024,0.83,26.0027,167,Night
Summer,6,Mist,23.96,26.0024,0.83,26.0027,154,Night
Summer,6,Mist,23.02,24.0026,0.83,22.0028,120,Night
Summer,0,Light Rain,23.02,24.0026,0.83,19.9995,90,Night
Summer,0,Light Rain,22.08,22.0028,0.89,15.0013,73,Night
Summer,0,Light Rain,22.08,22.0028,0.89,15.0013,62,Night
Summer,0,Mist,22.08,20.9996,0.94,16.9979,27,Night
Summer,0,Light Rain,22.08,20.9996,0.94,12.998,3,Night
Summer,0,Mist,22.08,20.9996,0.94,11.0014,10,Morning
Summer,0,Mist,22.08,20.9996,0.94,7.0015,6,Morning
Summer,0,Mist,23.02,22.9994,0.89,12.998,24,Morning
Summer,0,Mist,23.02,22.9994,0.89,19.0012,41,Morning
Summer,0,Light Rain,23.02,22.9994,0.89,19.0012,103,Morning
Summer,0,Clear,24.9,28.0022,0.79,15.0013,183,Morning
Summer,0,Clear,24.9,28.0022,0.79,12.998,198,Morning
Summer,0,Mist,24.9,28.0022,0.79,15.0013,281,Morning
Summer,0,Clear,25.84,30.002,0.74,16.9979,377,Evening
Summer,0,Clear,26.78,30.002,0.7,12.998,370,Evening
Summer,0,Clear,26.78,30.002,0.66,12.998,331,Evening
Summer,0,Clear,26.78,30.002,0.66,11.0014,292,Evening
Summer,0,Clear,27.72,30.9986,0.62,8.9981,329,Evening
Summer,0,Clear,26.78,30.002,0.66,11.0014,347,Evening
Summer,0,Clear,25.84,30.002,0.74,15.0013,259,Evening
Summer,0,Clear,24.9,28.0022,0.84,11.0014,193,Night
Summer,0,Light Rain,20.2,20.003,0.88,32.9975,155,Night
Summer,0,Light Rain,20.2,20.003,0.88,32.9975,39,Night
Summer,0,Light Rain,20.2,20.9996,0.83,0,27,Night
Summer,1,Light Rain,20.2,20.003,0.88,6.0032,25,Night
Summer,1,Mist,20.2,20.003,0.88,8.9981,10,Night
Summer,1,Mist,20.2,20.9996,0.83,0,3,Night
Summer,1,Clear,20.2,20.9996,0.83,12.998,7,Night
Summer,1,Clear,20.2,20.9996,0.83,8.9981,5,Night
Summer,1,Mist,20.2,20.003,0.88,12.998,17,Morning
Summer,1,Clear,20.2,20.003,0.88,16.9979,90,Morning
Summer,1,Clear,20.2,20.003,0.88,16.9979,258,Morning
Summer,1,Clear,22.08,22.9994,0.78,22.0028,355,Morning
Summer,1,Clear,22.08,22.9994,0.78,22.0028,222,Morning
Summer,1,Clear,23.96,26.0024,0.69,19.0012,141,Morning
Summer,1,Mist,25.84,28.9988,0.62,16.9979,153,Morning
Summer,1,Clear,26.78,28.9988,0.58,19.0012,178,Morning
Summer,1,Clear,28.66,30.9986,0.52,19.0012,193,Evening
Summer,1,Clear,26.78,28.9988,0.55,6.0032,151,Evening
Summer,1,Light Rain,26.78,28.9988,0.55,19.9995,182,Evening
Summer,1,Clear,26.78,28.9988,0.55,22.0028,283,Evening
Summer,1,Clear,26.78,28.0022,0.51,19.0012,530,Evening
Summer,1,Clear,24.9,26.999,0.65,12.998,483,Evening
Summer,1,Clear,24.9,26.999,0.65,0,397,Evening
Summer,1,Clear,23.02,24.9992,0.74,8.9981,285,Night
Summer,1,Clear,23.02,24.9992,0.65,12.998,184,Night
Summer,1,Clear,23.02,24.9992,0.69,16.9979,98,Night
